Crypto,Datetime,Open,High,Low,Close,Volume,Bid-Ask Spread,Gold,US Dollar Index
BTC-USD,2025-03-20 04:00:00+00:00,85894.4453125,85922.4296875,85466.7109375,85656.3671875,519258112,0.00999999999476131,3060.300048828125,103.43599700927734
BTC-USD,2025-03-20 05:00:00+00:00,85670.4296875,85831.9296875,85492.84375,85831.9296875,0,0.00999999999476131,3055.300048828125,103.48600006103516
BTC-USD,2025-03-20 06:00:00+00:00,85800.7421875,86000.6875,85667.3671875,85810.8046875,290123776,0.00999999999476131,3055.800048828125,103.50299835205078
BTC-USD,2025-03-20 07:00:00+00:00,85786.65625,85946.5234375,85740.296875,85840.359375,557477888,0.00999999999476131,3049.0,103.63600158691406
BTC-USD,2025-03-20 08:00:00+00:00,85831.3671875,86286.1484375,85724.4296875,86277.96875,0,0.00999999999476131,3049.199951171875,103.73200225830078
BTC-USD,2025-03-20 09:00:00+00:00,86259.515625,86259.515625,85840.1796875,85850.390625,744435712,0.00999999999476131,3048.199951171875,103.88300323486328
BTC-USD,2025-03-20 10:00:00+00:00,85872.4765625,85939.46875,84882.2265625,85197.8515625,575397888,0.00999999999476131,3041.39990234375,103.90899658203125
BTC-USD,2025-03-20 11:00:00+00:00,85159.484375,85466.9140625,85159.484375,85451.2109375,56479744,0.00999999999476131,3042.300048828125,103.86499786376953
BTC-USD,2025-03-20 12:00:00+00:00,85477.9765625,85503.3125,85211.2421875,85324.84375,0,0.00999999999476131,3048.89990234375,103.97799682617188
BTC-USD,2025-03-20 13:00:00+00:00,85323.484375,85695.6171875,85110.1875,85414.2109375,0,0.00999999999476131,3039.800048828125,104.04399871826172
BTC-USD,2025-03-20 14:00:00+00:00,85508.1328125,86481.3671875,85508.1328125,86060.0703125,354590720,0.00999999999476131,3048.5,103.9749984741211
BTC-USD,2025-03-20 15:00:00+00:00,86128.3671875,86128.3671875,84666.453125,84720.1484375,862314496,0.00999999999476131,3048.10009765625,103.85700225830078
BTC-USD,2025-03-20 16:00:00+00:00,84658.609375,84764.0859375,83685.1015625,83713.7265625,876400640,0.00999999999476131,3046.0,103.8479995727539
BTC-USD,2025-03-20 17:00:00+00:00,83730.6484375,84285.578125,83713.9609375,84018.6796875,0,0.00999999999476131,3048.5,103.87100219726562
BTC-USD,2025-03-20 18:00:00+00:00,84048.0859375,84250.9921875,83946.9375,84094.703125,0,0.00999999999476131,3050.60009765625,103.85099792480469
BTC-USD,2025-03-20 19:00:00+00:00,83996.6796875,84356.421875,83923.765625,84188.125,0,0.00999999999476131,3052.60009765625,103.80400085449219
BTC-USD,2025-03-20 20:00:00+00:00,84124.71875,84554.359375,84124.71875,84499.8046875,0,0.00999999999476131,3052.800048828125,103.81199645996094
BTC-USD,2025-03-20 21:00:00+00:00,84500.71875,84558.46875,84241.109375,84311.0390625,0,0.00999999999476131,N/A,103.80000305175781
BTC-USD,2025-03-20 22:00:00+00:00,84295.859375,84438.3828125,83990.3671875,84097.5,0,0.00999999999476131,3053.300048828125,103.7979965209961
BTC-USD,2025-03-20 23:00:00+00:00,84102.2109375,84278.9453125,83910.2421875,84251.8828125,0,0.00999999999476131,3053.89990234375,103.7959976196289
BTC-USD,2025-03-21 00:00:00+00:00,84175.25,84479.0859375,84164.03125,84428.0,0,0.00999999999476131,3050.699951171875,103.83300018310547
BTC-USD,2025-03-21 01:00:00+00:00,84443.7578125,84726.2421875,84344.109375,84726.2421875,0,0.00999999999476131,3043.800048828125,103.84600067138672
BTC-USD,2025-03-21 02:00:00+00:00,84724.390625,84768.9140625,84479.25,84637.2109375,0,0.00999999999476131,3043.5,103.9010009765625
BTC-USD,2025-03-21 03:00:00+00:00,84633.65625,84633.65625,84263.7421875,84417.5390625,0,0.00999999999476131,3037.89990234375,103.98699951171875
BTC-USD,2025-03-21 04:00:00+00:00,84416.515625,84778.296875,84416.515625,84647.5703125,0,0.00999999999476131,3037.5,104.0469970703125
BTC-USD,2025-03-21 05:00:00+00:00,84632.34375,84632.34375,84331.09375,84367.3359375,0,0.00999999999476131,3035.199951171875,104.08200073242188
BTC-USD,2025-03-21 06:00:00+00:00,84419.546875,84431.1796875,84083.5,84150.03125,66021376,0.00999999999476131,3036.89990234375,104.03700256347656
BTC-USD,2025-03-21 07:00:00+00:00,84158.6484375,84242.3828125,83756.0390625,83877.890625,377729024,0.00999999999476131,3038.199951171875,103.96800231933594
BTC-USD,2025-03-21 08:00:00+00:00,83893.7421875,84068.21875,83729.7890625,83972.3046875,0,0.00999999999476131,3039.0,104.0009994506836
BTC-USD,2025-03-21 09:00:00+00:00,83967.5625,84238.3203125,83825.90625,84069.890625,60403712,0.00999999999476131,3036.199951171875,104.06099700927734
BTC-USD,2025-03-21 10:00:00+00:00,84096.0703125,84240.5,83895.7890625,84155.7421875,0,0.00999999999476131,3037.800048828125,103.947998046875
BTC-USD,2025-03-21 11:00:00+00:00,84134.21875,84134.21875,83908.984375,84026.7890625,0,0.00999999999476131,3041.300048828125,103.83899688720703
BTC-USD,2025-03-21 12:00:00+00:00,84007.5078125,84273.2109375,83387.71875,83387.71875,0,0.00999999999476131,3040.800048828125,103.9469985961914
BTC-USD,2025-03-21 13:00:00+00:00,83430.2890625,83999.9453125,83223.2265625,83999.9453125,870658048,0.00999999999476131,3010.89990234375,103.97699737548828
BTC-USD,2025-03-21 14:00:00+00:00,83894.25,84165.28125,83647.5,84093.96875,0,0.00999999999476131,3020.800048828125,104.0199966430664
BTC-USD,2025-03-21 15:00:00+00:00,84213.953125,84213.953125,83546.0546875,83559.28125,0,0.00999999999476131,3016.199951171875,104.18399810791016
BTC-USD,2025-03-21 16:00:00+00:00,83541.1953125,84025.796875,83360.9140625,84001.921875,0,0.00999999999476131,3021.60009765625,104.10600280761719
BTC-USD,2025-03-21 17:00:00+00:00,84053.9921875,84098.7734375,83721.328125,83973.1640625,0,0.00999999999476131,3019.699951171875,104.07499694824219
BTC-USD,2025-03-21 18:00:00+00:00,83980.6328125,84325.0,83904.5078125,84111.453125,0,0.00999999999476131,3024.0,104.08799743652344
BTC-USD,2025-03-21 19:00:00+00:00,84065.640625,84120.0859375,83766.9921875,83975.4453125,0,0.00999999999476131,3025.5,104.1259994506836
BTC-USD,2025-03-21 20:00:00+00:00,83943.96875,84200.65625,83840.1328125,84184.140625,0,0.00999999999476131,3028.199951171875,104.14700317382812
BTC-USD,2025-03-21 21:00:00+00:00,84188.34375,84519.140625,84161.1171875,84289.90625,90920960,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-21 22:00:00+00:00,84372.1875,84372.1875,84070.140625,84143.8671875,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-21 23:00:00+00:00,84143.6796875,84178.765625,84019.125,84041.2734375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 00:00:00+00:00,84038.984375,84205.2578125,84027.4921875,84177.5,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 01:00:00+00:00,84175.609375,84279.15625,83984.7421875,84048.125,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 02:00:00+00:00,84035.484375,84220.9609375,84002.7421875,84159.40625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 03:00:00+00:00,84157.7578125,84264.4296875,84121.421875,84229.65625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 04:00:00+00:00,84228.1953125,84352.7265625,84200.5546875,84342.1015625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 05:00:00+00:00,84361.6015625,84397.78125,84258.3125,84286.890625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 06:00:00+00:00,84300.0625,84346.3671875,84155.9765625,84287.4609375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 07:00:00+00:00,84302.453125,84349.921875,84200.4453125,84237.8515625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 08:00:00+00:00,84254.1953125,84258.1953125,84145.53125,84203.7578125,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 09:00:00+00:00,84230.2109375,84502.8515625,84222.640625,84372.5,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 10:00:00+00:00,84334.2734375,84424.8671875,84334.2734375,84398.34375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 11:00:00+00:00,84396.6640625,84396.6640625,84215.2578125,84221.40625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 12:00:00+00:00,84213.5234375,84266.828125,84167.125,84212.9921875,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 13:00:00+00:00,84212.484375,84212.484375,84048.8671875,84144.578125,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 14:00:00+00:00,84164.359375,84174.2109375,84001.359375,84001.359375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 15:00:00+00:00,83999.2265625,84116.21875,83972.9921875,84091.9453125,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 16:00:00+00:00,84066.7890625,84132.2265625,84042.0078125,84132.2265625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 17:00:00+00:00,84129.046875,84248.765625,84116.171875,84248.765625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 18:00:00+00:00,84221.6796875,84289.9296875,84188.0234375,84255.7421875,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 19:00:00+00:00,84257.8125,84267.3359375,84171.5234375,84174.2734375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 20:00:00+00:00,84170.5703125,84201.078125,84009.46875,84009.46875,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 21:00:00+00:00,83912.4140625,84075.1796875,83886.46875,84030.8125,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 22:00:00+00:00,84010.0546875,84058.3515625,83950.8359375,83952.34375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-22 23:00:00+00:00,83960.375,83960.375,83684.5546875,83811.0,23847936,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 00:00:00+00:00,83831.8359375,84041.4140625,83812.1171875,83996.5859375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 01:00:00+00:00,83998.3671875,84125.9609375,83979.3046875,84054.3671875,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 02:00:00+00:00,84055.859375,84257.34375,84006.734375,84237.625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 03:00:00+00:00,84231.0,84234.2265625,84134.171875,84203.9921875,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 04:00:00+00:00,84221.8515625,84221.8515625,84060.296875,84094.265625,53281792,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 05:00:00+00:00,84105.609375,84226.2421875,84105.1484375,84223.2734375,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 06:00:00+00:00,84216.6484375,84278.140625,84189.0546875,84241.1953125,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 07:00:00+00:00,84242.3125,84339.9140625,84211.6171875,84279.0703125,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 08:00:00+00:00,84298.015625,84346.375,84269.3203125,84327.765625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 09:00:00+00:00,84345.96875,84363.671875,84312.2734375,84320.2890625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 10:00:00+00:00,84317.0390625,84492.6328125,84311.8125,84446.9296875,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 11:00:00+00:00,84505.8828125,84984.34375,84493.1015625,84657.6328125,779089920,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 12:00:00+00:00,84685.2578125,84798.46875,84594.1953125,84716.3359375,158745600,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 13:00:00+00:00,84718.1796875,85010.859375,84654.640625,85010.859375,199523328,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 14:00:00+00:00,85059.0390625,85095.859375,84872.171875,84944.015625,563141632,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 15:00:00+00:00,84898.828125,85215.3359375,84898.828125,85162.8203125,204193792,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 16:00:00+00:00,85182.9609375,85346.1953125,84983.65625,85271.140625,434822144,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 17:00:00+00:00,85320.71875,85379.03125,84962.59375,84984.203125,231146496,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 18:00:00+00:00,84999.2890625,85020.125,84838.828125,84988.03125,269197312,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 19:00:00+00:00,84978.8046875,85071.9140625,84936.453125,85014.390625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 20:00:00+00:00,85004.8515625,85253.2890625,85004.8515625,85139.90625,0,0.00999999999476131,N/A,N/A
BTC-USD,2025-03-23 21:00:00+00:00,85111.3203125,85163.9453125,84942.4140625,85163.9453125,0,0.00999999999476131,N/A,104.14700317382812
BTC-USD,2025-03-23 22:00:00+00:00,85267.2734375,85653.34375,85217.609375,85383.0234375,557082624,0.00999999999476131,3030.5,104.12799835205078
BTC-USD,2025-03-23 23:00:00+00:00,85383.8046875,85944.6171875,85383.8046875,85944.6171875,346627072,0.00999999999476131,3030.39990234375,104.02899932861328
BTC-USD,2025-03-24 00:00:00+00:00,86046.8828125,86606.125,85880.5625,86129.765625,1124193280,0.00999999999476131,3022.800048828125,104.02200317382812
BTC-USD,2025-03-24 01:00:00+00:00,85996.1796875,85996.1796875,85555.7578125,85555.7578125,664348672,0.00999999999476131,3025.39990234375,104.11299896240234
BTC-USD,2025-03-24 02:00:00+00:00,85541.1953125,85942.8046875,85541.1953125,85920.71875,394444800,0.00999999999476131,3020.89990234375,104.12699890136719
BTC-USD,2025-03-24 03:00:00+00:00,85919.5234375,86467.078125,85919.5234375,86461.7265625,1059951616,0.00999999999476131,3021.89990234375,104.15499877929688
BTC-USD,2025-03-24 04:00:00+00:00,86538.1953125,86941.4375,86538.1953125,86864.2109375,1130924032,0.00999999999476131,3023.5,104.14299774169922
BTC-USD,2025-03-24 05:00:00+00:00,86855.9453125,87006.21875,86838.015625,86892.9609375,904600576,0.00999999999476131,3026.800048828125,104.08399963378906
BTC-USD,2025-03-24 06:00:00+00:00,86907.15625,87242.59375,86907.15625,87119.65625,1029953536,0.00999999999476131,3029.5,103.99600219726562
BTC-USD,2025-03-24 07:00:00+00:00,87127.5390625,87163.0078125,86789.203125,86898.8359375,793536512,0.00999999999476131,3026.800048828125,103.98899841308594
BTC-USD,2025-03-24 08:00:00+00:00,86899.140625,87493.1484375,86899.140625,87451.515625,755103744,0.00999999999476131,3032.60009765625,103.9530029296875
BTC-USD,2025-03-24 09:00:00+00:00,87422.703125,87482.390625,87161.921875,87161.921875,761692160,0.00999999999476131,3028.699951171875,103.95600128173828
BTC-USD,2025-03-24 10:00:00+00:00,87202.1875,87821.375,87163.4375,87788.1328125,882993152,0.00999999999476131,3033.5,103.9000015258789
BTC-USD,2025-03-24 11:00:00+00:00,87813.5546875,87813.5546875,87582.4921875,87684.4765625,0,0.00999999999476131,3030.10009765625,104.03299713134766
BTC-USD,2025-03-24 12:00:00+00:00,87681.7890625,87681.7890625,87303.8125,87303.8125,915441664,0.00999999999476131,3028.800048828125,104.06900024414062
BTC-USD,2025-03-24 13:00:00+00:00,87351.6953125,87679.109375,87158.4375,87659.21875,914450432,0.00999999999476131,3027.10009765625,104.33899688720703
BTC-USD,2025-03-24 14:00:00+00:00,87704.0546875,88702.109375,87704.0546875,87949.90625,2887100416,0.00999999999476131,3016.699951171875,104.30899810791016
BTC-USD,2025-03-24 15:00:00+00:00,87964.140625,88335.265625,87785.2421875,88324.6015625,1367869440,0.00999999999476131,3019.10009765625,104.35800170898438
BTC-USD,2025-03-24 16:00:00+00:00,88362.3125,88493.046875,87734.8203125,88002.8828125,1032376320,0.00999999999476131,3015.300048828125,104.3740005493164
BTC-USD,2025-03-24 17:00:00+00:00,88044.046875,88452.78125,88024.9296875,88429.625,881328128,0.00999999999476131,3013.39990234375,104.3949966430664
BTC-USD,2025-03-24 18:00:00+00:00,88459.125,88538.6484375,88187.421875,88538.6484375,762988544,0.00999999999476131,3013.39990234375,104.26200103759766
BTC-USD,2025-03-24 19:00:00+00:00,88498.84375,88518.171875,88029.234375,88243.6875,1175947264,0.00999999999476131,3013.199951171875,104.3010025024414
BTC-USD,2025-03-24 20:00:00+00:00,88284.34375,88510.640625,87869.96875,87913.140625,916082688,0.00999999999476131,3017.60009765625,104.31300354003906
BTC-USD,2025-03-24 21:00:00+00:00,87881.703125,88244.4921875,87877.578125,88157.9375,1049411584,0.00999999999476131,N/A,104.31600189208984
BTC-USD,2025-03-24 22:00:00+00:00,88160.0859375,88160.0859375,87392.25,87392.25,555773952,0.00999999999476131,3015.699951171875,104.31099700927734
BTC-USD,2025-03-24 23:00:00+00:00,87461.9609375,87465.359375,87144.3359375,87453.65625,7299072,0.00999999999476131,3014.39990234375,104.30699920654297
BTC-USD,2025-03-25 00:00:00+00:00,87510.625,87669.4140625,87328.9453125,87640.015625,0,0.00999999999476131,3018.60009765625,104.34400177001953
BTC-USD,2025-03-25 01:00:00+00:00,87634.28125,87634.28125,86866.03125,87076.015625,0,0.00999999999476131,3015.89990234375,104.29900360107422
BTC-USD,2025-03-25 02:00:00+00:00,87094.71875,87094.71875,86862.3671875,86871.7421875,89462784,0.00999999999476131,3012.800048828125,104.35399627685547
BTC-USD,2025-03-25 03:00:00+00:00,86863.1171875,86983.53125,86420.203125,86508.71875,0,0.00999999999476131,3018.89990234375,104.28600311279297
BTC-USD,2025-03-25 04:00:00+00:00,86530.4609375,86645.609375,86370.9765625,86520.875,2298093568,0.00999999999476131,3019.800048828125,104.28299713134766
BTC-USD,2025-03-25 05:00:00+00:00,86531.671875,86780.6953125,86442.6953125,86741.46875,1542144000,0.00999999999476131,3022.5,104.2699966430664
BTC-USD,2025-03-25 06:00:00+00:00,86702.640625,86804.6875,86665.65625,86804.6875,148383744,0.00999999999476131,3021.10009765625,104.2760009765625
ETH-USD,2025-02-25 06:00:00+00:00,2505.929931640625,2505.929931640625,2481.773681640625,2481.773681640625,0,0.010000000000218279,N/A,N/A
ETH-USD,2025-02-25 07:00:00+00:00,2481.4423828125,2481.4423828125,2335.22509765625,2370.6474609375,4608899072,0.010000000000218279,2945.39990234375,106.66899871826172
ETH-USD,2025-02-25 08:00:00+00:00,2370.068603515625,2415.775390625,2361.12841796875,2399.043701171875,309915648,0.010000000000218279,2955.199951171875,106.62699890136719
ETH-USD,2025-02-25 09:00:00+00:00,2397.4189453125,2408.321533203125,2381.0078125,2386.099365234375,1451999232,0.010000000000218279,2953.199951171875,106.62799835205078
ETH-USD,2025-02-25 10:00:00+00:00,2383.49658203125,2407.39501953125,2359.916748046875,2395.757568359375,1932967936,0.010000000000218279,2950.89990234375,106.6449966430664
ETH-USD,2025-02-25 11:00:00+00:00,2392.87109375,2436.27783203125,2369.80126953125,2433.818115234375,122310656,0.010000000000218279,2952.199951171875,106.49400329589844
ETH-USD,2025-02-25 12:00:00+00:00,2430.59228515625,2444.4248046875,2420.07080078125,2435.19970703125,208277504,0.010000000000218279,2942.10009765625,106.46099853515625
ETH-USD,2025-02-25 13:00:00+00:00,2434.256103515625,2439.25,2412.922119140625,2414.146484375,1300480000,0.010000000000218279,2950.800048828125,106.38200378417969
ETH-USD,2025-02-25 14:00:00+00:00,2411.320556640625,2426.570068359375,2367.3515625,2374.025146484375,0,0.010000000000218279,2946.5,106.3489990234375
ETH-USD,2025-02-25 15:00:00+00:00,2369.605712890625,2423.234619140625,2363.445556640625,2409.796630859375,737308672,0.010000000000218279,2917.800048828125,106.38999938964844
ETH-USD,2025-02-25 16:00:00+00:00,2410.42333984375,2426.6845703125,2384.66259765625,2418.374267578125,1120722944,0.010000000000218279,2908.39990234375,106.40399932861328
ETH-USD,2025-02-25 17:00:00+00:00,2419.907958984375,2439.101806640625,2411.69921875,2417.48046875,677531648,0.010000000000218279,2920.89990234375,106.35299682617188
ETH-USD,2025-02-25 18:00:00+00:00,2419.0673828125,2432.109375,2402.56494140625,2421.800048828125,0,0.010000000000218279,2922.199951171875,106.3219985961914
ETH-USD,2025-02-25 19:00:00+00:00,2420.638671875,2469.244873046875,2411.89111328125,2469.244873046875,0,0.010000000000218279,2924.300048828125,106.30799865722656
ETH-USD,2025-02-25 20:00:00+00:00,2468.35107421875,2511.4140625,2456.604736328125,2493.507080078125,1867571200,0.010000000000218279,2925.5,106.26100158691406
ETH-USD,2025-02-25 21:00:00+00:00,2493.57861328125,2510.375,2482.9833984375,2510.375,0,0.010000000000218279,2928.60009765625,106.28700256347656
ETH-USD,2025-02-25 22:00:00+00:00,2509.412109375,2529.016357421875,2498.484619140625,2506.037109375,0,0.010000000000218279,N/A,106.29399871826172
ETH-USD,2025-02-25 23:00:00+00:00,2508.420654296875,2518.598876953125,2493.240966796875,2493.444091796875,0,0.010000000000218279,2931.60009765625,106.28399658203125
ETH-USD,2025-02-26 00:00:00+00:00,2492.661376953125,2494.851806640625,2470.645263671875,2473.521240234375,783990784,0.010000000000218279,2934.39990234375,106.20099639892578
ETH-USD,2025-02-26 01:00:00+00:00,2475.77978515625,2487.9794921875,2474.272705078125,2484.123779296875,0,0.010000000000218279,2930.699951171875,106.29399871826172
ETH-USD,2025-02-26 02:00:00+00:00,2483.86572265625,2498.056884765625,2474.716796875,2498.056884765625,0,0.010000000000218279,2934.5,106.39800262451172
ETH-USD,2025-02-26 03:00:00+00:00,2495.35400390625,2501.72119140625,2487.88818359375,2487.963623046875,966582272,0.010000000000218279,2930.699951171875,106.41300201416016
ETH-USD,2025-02-26 04:00:00+00:00,2488.93017578125,2497.048095703125,2484.749755859375,2488.26220703125,0,0.010000000000218279,2928.0,106.4800033569336
ETH-USD,2025-02-26 05:00:00+00:00,2487.26904296875,2490.321533203125,2475.987548828125,2475.987548828125,0,0.010000000000218279,2928.199951171875,106.51699829101562
ETH-USD,2025-02-26 06:00:00+00:00,2473.6884765625,2497.743896484375,2473.6884765625,2497.743896484375,456026112,0.010000000000218279,2919.60009765625,106.50299835205078
ETH-USD,2025-02-26 07:00:00+00:00,2497.974853515625,2501.006591796875,2475.898193359375,2483.80419921875,0,0.010000000000218279,2927.199951171875,106.49600219726562
ETH-USD,2025-02-26 08:00:00+00:00,2482.266845703125,2484.87158203125,2458.59912109375,2463.79541015625,67452928,0.010000000000218279,2931.300048828125,106.41500091552734
ETH-USD,2025-02-26 09:00:00+00:00,2463.039306640625,2491.718505859375,2463.039306640625,2487.95751953125,0,0.010000000000218279,2925.699951171875,106.46099853515625
ETH-USD,2025-02-26 10:00:00+00:00,2488.56298828125,2493.3564453125,2477.736083984375,2493.3564453125,0,0.010000000000218279,2925.300048828125,106.48999786376953
ETH-USD,2025-02-26 11:00:00+00:00,2490.75439453125,2493.138671875,2463.705322265625,2463.705322265625,0,0.010000000000218279,2927.5,106.5250015258789
ETH-USD,2025-02-26 12:00:00+00:00,2463.039306640625,2463.494140625,2422.73291015625,2430.748779296875,0,0.010000000000218279,2927.699951171875,106.64399719238281
ETH-USD,2025-02-26 13:00:00+00:00,2431.559814453125,2436.929443359375,2412.598876953125,2412.598876953125,93186048,0.010000000000218279,2919.300048828125,106.57099914550781
ETH-USD,2025-02-26 14:00:00+00:00,2414.09326171875,2429.480712890625,2370.431396484375,2427.158447265625,33951744,0.010000000000218279,2915.199951171875,106.52899932861328
ETH-USD,2025-02-26 15:00:00+00:00,2432.78662109375,2457.0185546875,2425.753662109375,2425.753662109375,0,0.010000000000218279,2927.89990234375,106.38999938964844
ETH-USD,2025-02-26 16:00:00+00:00,2426.072021484375,2428.357666015625,2386.56201171875,2396.559814453125,0,0.010000000000218279,2927.39990234375,106.30799865722656
ETH-USD,2025-02-26 17:00:00+00:00,2395.13525390625,2403.67578125,2356.054931640625,2356.054931640625,0,0.010000000000218279,2928.5,106.43399810791016
ETH-USD,2025-02-26 18:00:00+00:00,2373.170654296875,2374.824462890625,2276.29931640625,2286.009033203125,1601789952,0.010000000000218279,2929.39990234375,106.45099639892578
ETH-USD,2025-02-26 19:00:00+00:00,2290.748046875,2314.3095703125,2279.65673828125,2293.515380859375,2607962112,0.010000000000218279,2929.199951171875,106.41600036621094
ETH-USD,2025-02-26 20:00:00+00:00,2293.345458984375,2332.014892578125,2259.767333984375,2329.70263671875,0,0.010000000000218279,2930.699951171875,106.48899841308594
ETH-USD,2025-02-26 21:00:00+00:00,2325.755615234375,2341.589599609375,2300.758544921875,2331.079345703125,1882243072,0.010000000000218279,2931.699951171875,106.50299835205078
ETH-USD,2025-02-26 22:00:00+00:00,2338.066162109375,2377.204345703125,2338.066162109375,2349.76806640625,432113664,0.010000000000218279,N/A,106.47200012207031
ETH-USD,2025-02-26 23:00:00+00:00,2345.394775390625,2356.214111328125,2323.77978515625,2328.45166015625,528183296,0.010000000000218279,2933.89990234375,106.47100067138672
ETH-USD,2025-02-27 00:00:00+00:00,2332.532470703125,2344.32080078125,2320.07080078125,2338.199462890625,356386816,0.010000000000218279,2932.0,106.572998046875
ETH-USD,2025-02-27 01:00:00+00:00,2336.482177734375,2360.077880859375,2316.406005859375,2343.615478515625,1208475648,0.010000000000218279,2927.10009765625,106.58899688720703
ETH-USD,2025-02-27 02:00:00+00:00,2342.919677734375,2364.8291015625,2328.0986328125,2331.468994140625,64030720,0.010000000000218279,2919.10009765625,106.63600158691406
ETH-USD,2025-02-27 03:00:00+00:00,2331.52587890625,2343.66748046875,2322.52490234375,2332.2900390625,310413312,0.010000000000218279,2918.5,106.62100219726562
ETH-USD,2025-02-27 04:00:00+00:00,2329.899169921875,2337.529541015625,2303.400390625,2308.365234375,256260096,0.010000000000218279,2912.89990234375,N/A
ETH-USD,2025-02-27 05:00:00+00:00,2308.843017578125,2340.91748046875,2308.551513671875,2340.91748046875,0,0.010000000000218279,2903.60009765625,106.69400024414062
ETH-USD,2025-02-27 06:00:00+00:00,2339.3505859375,2357.8662109375,2333.531005859375,2346.425537109375,437243904,0.010000000000218279,2906.300048828125,106.62699890136719
ETH-USD,2025-02-27 07:00:00+00:00,2348.233154296875,2366.92529296875,2346.927978515625,2356.70654296875,353822720,0.010000000000218279,2903.60009765625,106.59100341796875
ETH-USD,2025-02-27 08:00:00+00:00,2354.98291015625,2358.557861328125,2344.286865234375,2349.9755859375,291115008,0.010000000000218279,2892.800048828125,106.61599731445312
ETH-USD,2025-02-27 09:00:00+00:00,2349.812744140625,2363.654296875,2346.044677734375,2354.90283203125,0,0.010000000000218279,2900.39990234375,106.58499908447266
ETH-USD,2025-02-27 10:00:00+00:00,2356.952880859375,2375.19140625,2356.162109375,2372.739013671875,267560960,0.010000000000218279,2906.0,106.61799621582031
ETH-USD,2025-02-27 11:00:00+00:00,2375.431396484375,2375.915771484375,2346.939697265625,2349.726806640625,0,0.010000000000218279,2896.0,106.6520004272461
ETH-USD,2025-02-27 12:00:00+00:00,2351.3662109375,2358.822265625,2340.650634765625,2342.7412109375,0,0.010000000000218279,2898.0,106.64199829101562
ETH-USD,2025-02-27 13:00:00+00:00,2345.1201171875,2356.478759765625,2328.90234375,2335.528564453125,0,0.010000000000218279,2902.10009765625,107.0739974975586
ETH-USD,2025-02-27 14:00:00+00:00,2335.253173828125,2349.84326171875,2306.74072265625,2306.74072265625,0,0.010000000000218279,2884.199951171875,107.11399841308594
ETH-USD,2025-02-27 15:00:00+00:00,2307.078125,2330.49365234375,2293.45751953125,2326.166748046875,0,0.010000000000218279,2884.199951171875,107.16200256347656
